"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
784, 6.684113845791618e-01, 3.039750279823784e-01, 7.161705042333799e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.257786457165256e+03, 2.103114582866102e+03, 1.710823576997377e+03, 0.000000000000000e+00, -9.809660467687199e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.410464638830251e-07, 3.535905619239277e-03, -1.256371992943668e-03, -0.000000000000000e+00, 0.000000000000000e+00
785, 6.680487255505291e-01, 3.041163347211367e-01, 7.183317452529074e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271188294276038e+03, 2.108475317710415e+03, 1.710023915100855e+03, 0.000000000000000e+00, -5.788711724478153e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.408089647870404e-07, 3.848428708497218e-03, -1.650308691865112e-03, -0.000000000000000e+00, 0.000000000000000e+00
786, 6.677262197944259e-01, 3.042688448840955e-01, 7.212230456898796e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.290136210150975e+03, 2.116054484060390e+03, 1.709290868471313e+03, 0.000000000000000e+00, -1.037748091898882e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.405911966879137e-07, 4.171445666708688e-03, -2.185177619942362e-03, -0.000000000000000e+00, 0.000000000000000e+00
787, 6.674445024969816e-01, 3.044328520150337e-01, 7.233147227488008e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.303775758357694e+03, 2.121510303343077e+03, 1.708742268775989e+03, 0.000000000000000e+00, 3.988494315288716e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.404281891023628e-07, 4.302108395230253e-03, -2.799878660284320e-03, -0.000000000000000e+00, 0.000000000000000e+00
788, 6.672041629276012e-01, 3.046086075647612e-01, 7.287526123309119e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.342067872514059e+03, 2.136827149005623e+03, 1.708236474239538e+03, 0.000000000000000e+00, 1.547726462484496e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.402778748641099e-07, 4.236997081666017e-03, -3.509921294091169e-03, -0.000000000000000e+00, 0.000000000000000e+00
789, 6.670057426193772e-01, 3.047963199636100e-01, 7.345366475247332e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.381063585266694e+03, 2.152425434106677e+03, 1.707156630205708e+03, 0.000000000000000e+00, 2.717713538786976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.399568800975236e-07, 3.876483075729337e-03, -4.238693333951361e-03, -0.000000000000000e+00, 0.000000000000000e+00
790, 6.668497338433824e-01, 3.049961537418726e-01, 7.465172427451306e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.459880349672781e+03, 2.183952139869112e+03, 1.704362600898945e+03, 0.000000000000000e+00, 5.082450307058222e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.391258071673219e-07, 2.987438594456083e-03, -4.571751780761189e-03, -0.000000000000000e+00, 0.000000000000000e+00
791, 6.667365783900637e-01, 3.052082286960489e-01, 7.565696859098123e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.523634198819582e+03, 2.209453679527832e+03, 1.701354003743087e+03, 0.000000000000000e+00, 6.995254928413811e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.382300731372303e-07, 1.825111006882719e-03, -4.351395710148907e-03, -0.000000000000000e+00, 0.000000000000000e+00
792, 6.666666666666666e-01, 3.926990816987241e-01, 7.660731456319756e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.587665748817502e+03, 2.235066299527000e+03, 1.699725907485923e+03, 0.000000000000000e+00, 8.916391399194710e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.377449849728514e-07, 6.651796318353244e-04, -3.187098918327769e-03, -0.000000000000000e+00, 0.000000000000000e+00
793, 6.666409855899192e-01, 3.929327084919620e-01, 7.714830516944567e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.620633887193974e+03, 2.248253554877590e+03, 1.697765176758325e+03, 0.000000000000000e+00, 9.905533361412558e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.371604494795458e-07, 2.265705430751555e-05, -1.729719186279412e-03, -0.000000000000000e+00, 0.000000000000000e+00
794, 6.666604665428680e-01, 3.931724209486627e-01, 7.723585289203915e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.618653135505148e+03, 2.247461254202059e+03, 1.695243114075006e+03, 0.000000000000000e+00, 9.846104934190536e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.364080224676863e-07, -2.705100036775920e-05, -1.556619385327515e-04, -0.000000000000000e+00, 0.000000000000000e+00
795, 6.667253334319114e-01, 3.934180786600547e-01, 7.725014138483695e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.620162134521540e+03, 2.248064853808616e+03, 1.695384761608655e+03, 0.000000000000000e+00, 9.891379381628657e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.364502976237656e-07, 3.985992842787303e-04, 1.130239663800885e-03, -0.000000000000000e+00, 0.000000000000000e+00
796, 6.668357508798048e-01, 3.936694446962276e-01, 7.689577338594220e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.595511014328073e+03, 2.238204405731229e+03, 1.695727250564178e+03, 0.000000000000000e+00, 9.151772640095585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.365525065086601e-07, 9.623427824375878e-04, 1.834864814217548e-03, -0.000000000000000e+00, 0.000000000000000e+00
797, 6.669918238226858e-01, 3.939261864261052e-01, 7.630793131099080e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.559168894532651e+03, 2.223667557813060e+03, 1.697692000388195e+03, 0.000000000000000e+00, 8.061401225273683e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.371386268593421e-07, 1.487726325273594e-03, 2.155354660821934e-03, -0.000000000000000e+00, 0.000000000000000e+00
798, 6.671935969889624e-01, 3.941878769281019e-01, 7.552641581721112e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.513418898982991e+03, 2.205367559593196e+03, 1.701143025665075e+03, 0.000000000000000e+00, 6.688765626238955e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.381672270336702e-07, 1.898628353103616e-03, 2.230739469693712e-03, -0.000000000000000e+00, 0.000000000000000e+00
799, 6.674410542670528e-01, 3.944539969802872e-01, 7.496580565023738e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.485272992493060e+03, 2.194109196997224e+03, 1.705115285096242e+03, 0.000000000000000e+00, 5.844304927368614e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.393497638297679e-07, 2.145478370889937e-03, 2.127774214240361e-03, -0.000000000000000e+00, 0.000000000000000e+00
800, 6.677341179727101e-01, 3.947239376160488e-01, 7.432561150996846e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.449273879393911e+03, 2.179709551757564e+03, 1.708515246288630e+03, 0.000000000000000e+00, 4.764224731078075e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.403607245930043e-07, 2.290930335140196e-03, 1.969603816305782e-03, -0.000000000000000e+00, 0.000000000000000e+00
801, 6.680726480302120e-01, 3.949970032285315e-01, 7.402578430463932e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.435632440582440e+03, 2.174252976232975e+03, 1.711140924218479e+03, 0.000000000000000e+00, 4.354941094878503e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.411406988824503e-07, 2.309152036054843e-03, 1.753395563032364e-03, -0.000000000000000e+00, 0.000000000000000e+00
802, 6.684564410850005e-01, 3.952724152045273e-01, 7.336572585021142e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.393211886891629e+03, 2.157284754756651e+03, 1.713061592387240e+03, 0.000000000000000e+00, 3.082198629503504e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.417108285527038e-07, 2.259721911067580e-03, 1.535936225481198e-03, -0.000000000000000e+00, 0.000000000000000e+00
803, 6.688852295683901e-01, 3.955493160660234e-01, 7.272377573432201e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.350726613923233e+03, 2.140290645569293e+03, 1.714569353638765e+03, 0.000000000000000e+00, 1.807514393789731e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.421581448461590e-07, 2.240068763010775e-03, 1.376354974971004e-03, -0.000000000000000e+00, 0.000000000000000e+00
804, 6.693586807377031e-01, 3.958267740952537e-01, 7.246453422888442e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.335276402462138e+03, 2.134110560984855e+03, 1.715734690050574e+03, 0.000000000000000e+00, 1.343962211777089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.425037236933317e-07, 2.176529352556303e-03, 1.217581278153021e-03, -0.000000000000000e+00, 0.000000000000000e+00
805, 6.698763957175955e-01, 3.961037884168759e-01, 7.211128113096643e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.312285455282971e+03, 2.124914182113188e+03, 1.716709878199259e+03, 0.000000000000000e+00, 6.541655861272534e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.427928150923476e-07, 2.097397735231755e-03, 1.073781669521828e-03, -0.000000000000000e+00, 0.000000000000000e+00
806, 6.704379085703952e-01, 3.963792945087720e-01, 7.171264366114282e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.285186410977181e+03, 2.114074564390872e+03, 1.717446789408653e+03, 0.000000000000000e+00, -1.588861413547519e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.430112101194513e-07, 2.040558171806788e-03, 9.594569343304515e-04, -0.000000000000000e+00, 0.000000000000000e+00
807, 6.710426854249539e-01, 3.966521701109751e-01, 7.128535016687387e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.255145911530550e+03, 2.102058364612220e+03, 1.717921066293007e+03, 0.000000000000000e+00, -1.060190249864883e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.431517421332981e-07, 1.974976427508901e-03, 8.547513221986737e-04, -0.000000000000000e+00, 0.000000000000000e+00
808, 6.716901236948010e-01, 3.969212415003183e-01, 7.101324122053787e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.236305765697212e+03, 2.094522306278885e+03, 1.718321313046813e+03, 0.000000000000000e+00, -1.625450520410118e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.432703218211226e-07, 1.911359480789099e-03, 7.622184607820806e-04, -0.000000000000000e+00, 0.000000000000000e+00
809, 6.723795514172627e-01, 3.971852900966037e-01, 7.086884569021373e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.226665294674698e+03, 2.090666117869879e+03, 1.718652381835210e+03, 0.000000000000000e+00, -1.914693252742241e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.433683949135147e-07, 1.859585089690315e-03, 6.833058480847168e-04, -0.000000000000000e+00, 0.000000000000000e+00
810, 6.731102267456488e-01, 3.974430593643714e-01, 7.081487663381542e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.223286774576946e+03, 2.089314709830778e+03, 1.718850407267059e+03, 0.000000000000000e+00, -2.016058879175918e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.434270513686929e-07, 1.729219296100422e-03, 5.849000107785376e-04, -0.000000000000000e+00, 0.000000000000000e+00
811, 6.738813376266107e-01, 3.976932619727074e-01, 7.044695627781106e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.197569228818497e+03, 2.079027691527398e+03, 1.719320187577660e+03, 0.000000000000000e+00, -2.787661551563762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.435661885608970e-07, 1.663696209670862e-03, 5.169843879911889e-04, -0.000000000000000e+00, 0.000000000000000e+00
812, 6.746920016943005e-01, 3.979345871739648e-01, 7.038500052944031e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.193676747861820e+03, 2.077470699144727e+03, 1.719544863977507e+03, 0.000000000000000e+00, -2.904447528600652e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.436327247029556e-07, 1.646813324044980e-03, 4.687134855313926e-04, -0.000000000000000e+00, 0.000000000000000e+00
813, 6.755412664120225e-01, 3.981657083607615e-01, 7.024398797352714e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.184562905581789e+03, 2.073825162232715e+03, 1.719973287629334e+03, 0.000000000000000e+00, -3.177889836239309e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.437595857285865e-07, 1.567300650947928e-03, 4.068802778176773e-04, -0.000000000000000e+00, 0.000000000000000e+00
814, 6.764281094906236e-01, 3.983852907591780e-01, 7.000605858447915e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.167968412320763e+03, 2.067187364928305e+03, 1.720295039670895e+03, 0.000000000000000e+00, -3.675773867141586e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.438548486673617e-07, 1.544147733788723e-03, 3.636425820692456e-04, -0.000000000000000e+00, 0.000000000000000e+00
815, 6.773514396109306e-01, 3.985919992146997e-01, 6.988343740460985e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.160015301185868e+03, 2.064006120474347e+03, 1.720661511674730e+03, 0.000000000000000e+00, -3.914390796732009e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.439633401552705e-07, 1.508101195842260e-03, 3.199048168650440e-04, -0.000000000000000e+00, 0.000000000000000e+00
816, 6.783100974750701e-01, 3.987845060261417e-01, 6.981032545110627e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.155302760983926e+03, 2.062121104393570e+03, 1.720890458620356e+03, 0.000000000000000e+00, -4.055780984104745e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.440311118535005e-07, 1.415974193023712e-03, 2.681137300841443e-04, -0.000000000000000e+00, 0.000000000000000e+00
817, 6.793028572085218e-01, 3.989614987815844e-01, 6.930485340695810e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.119310855739444e+03, 2.047724342295777e+03, 1.721339624362350e+03, 0.000000000000000e+00, -5.135644923370786e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.441640571750686e-07, 1.473457837829371e-03, 2.461557230802587e-04, -0.000000000000000e+00, 0.000000000000000e+00
818, 6.803284281312175e-01, 3.991216881492561e-01, 6.923879425753277e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.114861171475448e+03, 2.045944468590179e+03, 1.721484306210888e+03, 0.000000000000000e+00, -5.269148652755777e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.442068764450232e-07, 1.325871057230279e-03, 1.924676577687400e-04, -0.000000000000000e+00, 0.000000000000000e+00
819, 6.813854569119479e-01, 3.992638155753650e-01, 6.915278521973315e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.109284558632435e+03, 2.043713823452973e+03, 1.721746180571902e+03, 0.000000000000000e+00, -5.436463582918875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.442843743518565e-07, 1.209803668414523e-03, 1.495101146285335e-04, -0.000000000000000e+00, 0.000000000000000e+00
820, 6.824725301157376e-01, 3.993866608401564e-01, 6.903898898269952e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.101760044285942e+03, 2.040704017714376e+03, 1.722044297647207e+03, 0.000000000000000e+00, -5.662221337282656e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.443725898685669e-07, 1.100803277929090e-03, 1.125599854425557e-04, -0.000000000000000e+00, 0.000000000000000e+00
821, 6.835881771487785e-01, 3.994890494230132e-01, 6.895385543856542e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.096216534404111e+03, 2.038486613761644e+03, 1.722296948892065e+03, 0.000000000000000e+00, -5.828543080399348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.444473450598644e-07, 1.021670725802592e-03, 8.287881765010614e-05, -0.000000000000000e+00, 0.000000000000000e+00
822, 6.847308735999329e-01, 3.995698596272909e-01, 6.896726544952873e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.097791379241640e+03, 2.039116551696656e+03, 1.722494189850431e+03, 0.000000000000000e+00, -5.781293062973636e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445057010990331e-07, 9.498282898920248e-04, 5.712448268817849e-05, -0.000000000000000e+00, 0.000000000000000e+00
823, 6.858990449718645e-01, 3.996280294158807e-01, 6.898056479085330e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.099204735034572e+03, 2.039681894013828e+03, 1.722639562877754e+03, 0.000000000000000e+00, -5.738888195996669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445487090519108e-07, 8.993780199178717e-04, 3.532556287868742e-05, -0.000000000000000e+00, 0.000000000000000e+00
824, 6.870910707885338e-01, 3.996625629092765e-01, 6.885228263007149e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.090091300023706e+03, 2.036036520009482e+03, 1.722764615895007e+03, 0.000000000000000e+00, -6.012318284352096e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.445857038238442e-07, 9.781258343371051e-04, 1.809190029253949e-05, -0.000000000000000e+00, 0.000000000000000e+00
825, 6.883052890592394e-01, 3.996725364993050e-01, 6.883454460898734e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.089284124578367e+03, 2.035713649831346e+03, 1.722935293682268e+03, 0.000000000000000e+00, -6.036535942466089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446361935102064e-07, 9.608753055150601e-04, -2.141677252568708e-06, -0.000000000000000e+00, 0.000000000000000e+00
826, 6.895400010727119e-01, 3.996571045337176e-01, 6.879991633997178e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.087083021551036e+03, 2.034833208620414e+03, 1.723056938461102e+03, 0.000000000000000e+00, -6.102575563588659e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.446721766345569e-07, 8.735955330534184e-04, -2.002376243226555e-05, -0.000000000000000e+00, 0.000000000000000e+00
827, 6.907934764881071e-01, 3.996155045296149e-01, 6.876025170136820e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.084471972084963e+03, 2.033788788833985e+03, 1.723165986656329e+03, 0.000000000000000e+00, -6.180914794115606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447044324393072e-07, 7.947380305122872e-04, -3.464998132734820e-05, -0.000000000000000e+00, 0.000000000000000e+00
828, 6.920639586832755e-01, 3.995470618772454e-01, 6.872485932947913e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.082076182455123e+03, 2.032830472982049e+03, 1.723241024444452e+03, 0.000000000000000e+00, -6.252795590915839e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447266275164405e-07, 7.198824359403624e-04, -4.627358966823914e-05, -0.000000000000000e+00, 0.000000000000000e+00
829, 6.933496703146015e-01, 3.994511940000974e-01, 6.876830257079152e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.085653383284588e+03, 2.034261353313835e+03, 1.723364593810522e+03, 0.000000000000000e+00, -6.145468953078456e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447631763635998e-07, 6.603363774190031e-04, -5.611193710067055e-05, -0.000000000000000e+00, 0.000000000000000e+00
830, 6.946488190371776e-01, 3.993274139424169e-01, 6.875395309036335e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.084842249042717e+03, 2.033936899617086e+03, 1.723449348586533e+03, 0.000000000000000e+00, -6.169805386833505e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.447882439546468e-07, 4.996409755737267e-04, -5.281027441267717e-05, -0.000000000000000e+00, 0.000000000000000e+00
