"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
38, 6.946488190371776e-01, 5.026156354355102e-02, 7.363471354568506e-04, 4.749141615898955e-01, -5.019673810226364e-02, 5.369611593111539e+03, 2.085900165021404e+03, 1.650325609976512e+03, 3.256683123599679e-01, -2.273887589069271e-01, 6.449596103816514e+02, -6.816993736401264e+01
39, 6.959596033293618e-01, 5.010948296239986e-02, 7.369795634381544e-04, 4.706685324804145e-01, -5.951757254562591e-02, 5.373583144746121e+03, 2.088353895572853e+03, 1.650849088023925e+03, 3.231961532859345e-01, -2.089841612707461e-01, 6.386452974145624e+02, -8.075878287311625e+01
40, 6.972802183620059e-01, 4.992881450807456e-02, 7.376574457261063e-04, 4.654411977422588e-01, -6.853728124834894e-02, 5.377718356222755e+03, 2.091077681159431e+03, 1.651483194229509e+03, 3.201448271038589e-01, -1.885539727406262e-01, 6.309720052837074e+02, -9.291207137600964e+01
41, 6.986088618500803e-01, 4.971937358399753e-02, 7.384562241840617e-04, 4.594019261959721e-01, -7.722495765873402e-02, 5.382607683402479e+03, 2.094268073091274e+03, 1.652213776220575e+03, 3.165928979562434e-01, -1.646239288437442e-01, 6.221112520292946e+02, -1.045762160703050e+02
42, 6.999437398231819e-01, 4.948107948492033e-02, 7.392712929987253e-04, 4.527268673880213e-01, -8.556400629471426e-02, 5.387553928080059e+03, 2.097591283423312e+03, 1.653011023461549e+03, 3.127022786035087e-01, -1.396976593373231e-01, 6.123961144921691e+02, -1.157410102421788e+02
43, 7.012830722516400e-01, 4.921395592024680e-02, 7.401386004452896e-04, 4.452854663699960e-01, -9.293491073070240e-02, 5.392761476726460e+03, 2.101191807850077e+03, 1.653908071622629e+03, 3.082788206855722e-01, -1.126913512018456e-01, 6.016244337237632e+02, -1.255641992929297e+02
44, 7.025913313542275e-01, 4.892850433667905e-02, 7.412722586809846e-04, 4.378069668432021e-01, -9.822050644947078e-02, 5.399829964534410e+03, 2.105613965478869e+03, 1.654854165004187e+03, 3.035313648881931e-01, -7.952225209533459e-02, 5.906156094688248e+02, -1.325026065648858e+02
45, 7.038970709607111e-01, 4.862751418562911e-02, 7.424051549459103e-04, 4.313777305198850e-01, -1.020027794905361e-01, 5.407042927814162e+03, 2.109883456400422e+03, 1.655679266988050e+03, 2.993353012699187e-01, -4.749825399329121e-02, 5.810543308408387e+02, -1.373950312858047e+02
46, 7.052052473470963e-01, 4.831042260050305e-02, 7.431262003307036e-04, 4.257827361995379e-01, -1.057105524854094e-01, 5.411459474215986e+03, 2.112784873360557e+03, 1.656347390198989e+03, 2.959059391019606e-01, -2.573571299442277e-02, 5.729615454414841e+02, -1.422511444736660e+02
47, 7.065144374069853e-01, 4.797769156585351e-02, 7.436712601060810e-04, 4.205519971502958e-01, -1.093306968681792e-01, 5.414682189123935e+03, 2.115093130965652e+03, 1.656941666406912e+03, 2.928205104676079e-01, -8.422258411013068e-03, 5.655079330217845e+02, -1.470148205708309e+02
48, 7.078232306395552e-01, 4.762982676528343e-02, 7.442784097447258e-04, 4.154488433048530e-01, -1.128146401061055e-01, 5.418383825988771e+03, 2.117553648523569e+03, 1.657515977283286e+03, 2.898130447701205e-01, 1.003324625044267e-02, 5.581901044897224e+02, -1.515758600935353e+02
49, 7.091302309636701e-01, 4.726737593146210e-02, 7.449405685371504e-04, 4.104374947071766e-01, -1.161593714019029e-01, 5.422527722226498e+03, 2.120161034453829e+03, 1.658081771598738e+03, 2.868594002437357e-01, 2.959036058002742e-02, 5.509667643865309e+02, -1.559310585406922e+02
50, 7.104340584111871e-01, 4.689092713573629e-02, 7.455345380994537e-04, 4.054975831064765e-01, -1.193645384138793e-01, 5.426233588766571e+03, 2.122561066500239e+03, 1.658636233785993e+03, 2.839914953196781e-01, 4.759218400845593e-02, 5.439018078762482e+02, -1.601059807613584e+02
51, 7.117333507023974e-01, 4.650110703370729e-02, 7.460623245632124e-04, 4.005917373350455e-01, -1.224234631352848e-01, 5.429494059553339e+03, 2.124761005412847e+03, 1.659180751241484e+03, 2.811797150119570e-01, 6.409317695033602e-02, 5.369413843134015e+02, -1.640928098157999e+02
52, 7.130267647078763e-01, 4.609857908121840e-02, 7.465958159940951e-04, 3.958473356427732e-01, -1.253797970751362e-01, 5.432820676370678e+03, 2.126941243255461e+03, 1.659696443209138e+03, 2.784859205916195e-01, 8.044639887227444e-02, 5.302029922518398e+02, -1.679353063453651e+02
53, 7.143129778021007e-01, 4.568404173310317e-02, 7.470874295018311e-04, 3.912142505785324e-01, -1.282244716802984e-01, 5.435847226028583e+03, 2.128965324132468e+03, 1.660182689381648e+03, 2.758913905223341e-01, 9.562834054977642e-02, 5.236525674637569e+02, -1.716324845216581e+02
54, 7.155906891150261e-01, 4.525822663483170e-02, 7.476188612029304e-04, 3.866403489597585e-01, -1.309453159420584e-01, 5.439151176724630e+03, 2.131082292193186e+03, 1.660652231428998e+03, 2.733266846436904e-01, 1.115069973742470e-01, 5.171623791535277e+02, -1.751498293279618e+02
55, 7.168586206883923e-01, 4.482189681491767e-02, 7.481161119607181e-04, 3.820373620930550e-01, -1.335150773866403e-01, 5.442199604606574e+03, 2.133095509623039e+03, 1.661116207721361e+03, 2.707541978651674e-01, 1.266074560324776e-01, 5.106658658798073e+02, -1.784683891337591e+02
56, 7.181155185438325e-01, 4.437584488366405e-02, 7.486456905297209e-04, 3.774325205199998e-01, -1.359441618630158e-01, 5.445490602738166e+03, 2.135202305585707e+03, 1.661580639104277e+03, 2.681668371464524e-01, 1.424098154119715e-01, 5.041537342623839e+02, -1.815867820822230e+02
57, 7.193601536699123e-01, 4.392089124158528e-02, 7.491194529305581e-04, 3.727480938152343e-01, -1.382051041499022e-01, 5.448377549010974e+03, 2.137157003246192e+03, 1.662049965580361e+03, 2.655389317019439e-01, 1.570713371998364e-01, 4.975816505058604e+02, -1.844900751265280e+02
58, 7.205913229350309e-01, 4.345788229869642e-02, 7.496128800852650e-04, 3.679605685648182e-01, -1.402877234361767e-01, 5.451374515981665e+03, 2.139174950254172e+03, 1.662524241732692e+03, 2.628246413908296e-01, 1.722072708136864e-01, 4.908674575108214e+02, -1.871468956352772e+02
59, 7.218078499326995e-01, 4.298768870385425e-02, 7.501046763714730e-04, 3.633561239236757e-01, -1.423020719958350e-01, 5.454384166844219e+03, 2.141151986123252e+03, 1.662969735110453e+03, 2.602371185334375e-01, 1.870363439004723e-01, 4.844072239108818e+02, -1.897096185084480e+02
60, 7.230085857651005e-01, 4.251120358151130e-02, 7.505859344444449e-04, 3.590092525680176e-01, -1.442848149397148e-01, 5.457397376904063e+03, 2.143068581283161e+03, 1.663391086597717e+03, 2.578320959900134e-01, 2.014120718013038e-01, 4.783053293341323e+02, -1.922295746808911e+02
61, 7.241924097700473e-01, 4.202934077163985e-02, 7.510635021851210e-04, 3.544993857674767e-01, -1.460714004985366e-01, 5.460385776429991e+03, 2.145008041814314e+03, 1.663837809398782e+03, 2.553005254599316e-01, 2.159593050686459e-01, 4.719965551995365e+02, -1.944860854955153e+02
62, 7.253582301955656e-01, 4.154303306722795e-02, 7.515917430563750e-04, 3.498807631668149e-01, -1.476804941130729e-01, 5.463730197140899e+03, 2.147113244041284e+03, 1.664300228632984e+03, 2.526616928516318e-01, 2.317497103791609e-01, 4.655197005544688e+02, -1.964903093699844e+02
63, 7.265049848253149e-01, 4.105323044266852e-02, 7.520953030762079e-04, 3.453677223002607e-01, -1.492020604759809e-01, 5.466929182200947e+03, 2.149132794435526e+03, 1.664750282167458e+03, 2.500965470256173e-01, 2.468976704475865e-01, 4.592073915202545e+02, -1.983818538232018e+02
64, 7.276316415570300e-01, 4.056089826557133e-02, 7.525837588145463e-04, 3.409202612325768e-01, -1.506220482405978e-01, 5.470048327465690e+03, 2.151102875028232e+03, 1.665194858664507e+03, 2.475713555731660e-01, 2.616745743738088e-01, 4.529997588169948e+02, -2.001399133006198e+02
65, 7.287371989351064e-01, 4.006701548403634e-02, 7.530548864215068e-04, 3.363503169815303e-01, -1.518578091020820e-01, 5.473032256179796e+03, 2.153042277362229e+03, 1.665653451985070e+03, 2.449473315668897e-01, 2.762213711240918e-01, 4.466478115291921e+02, -2.016556984627050e+02
66, 7.298206866374377e-01, 3.957257278123803e-02, 7.535336574296708e-04, 3.316915865181395e-01, -1.529215818766609e-01, 5.476055162697931e+03, 2.155014404796119e+03, 1.666119872762590e+03, 2.422392484891483e-01, 2.910136277093136e-01, 4.401815144522553e+02, -2.029392852845905e+02
67, 7.308811659156641e-01, 3.907857068928038e-02, 7.540317442747804e-04, 3.270562046916030e-01, -1.538637603541173e-01, 5.479214747691945e+03, 2.157034886365574e+03, 1.666580368365299e+03, 2.395247335249776e-01, 3.061685722060426e-01, 4.337432835883616e+02, -2.040547517029297e+02
68, 7.319177299871450e-01, 3.858601765467857e-02, 7.545163178825045e-04, 3.224296281850276e-01, -1.546781000321205e-01, 5.482271753334862e+03, 2.159009850711340e+03, 1.667034967168754e+03, 2.368024323628823e-01, 3.209821075015867e-01, 4.273328760998875e+02, -2.050029884923012e+02
69, 7.329295043762601e-01, 3.809592804849337e-02, 7.549933176406487e-04, 3.178031321177248e-01, -1.553605599363085e-01, 5.485283253325224e+03, 2.160964469030856e+03, 1.667490010304625e+03, 2.340622031089260e-01, 3.356430341798431e-01, 4.209350264328940e+02, -2.057773973706280e+02
70, 7.339156472021010e-01, 3.760932011506157e-02, 7.554852097699468e-04, 3.131429107030206e-01, -1.558942142020450e-01, 5.488401972342164e+03, 2.162967967221005e+03, 1.667949292933054e+03, 2.312705487291069e-01, 3.506705921294136e-01, 4.144924436024047e+02, -2.063497897589768e+02
71, 7.348753494092374e-01, 3.712721385440892e-02, 7.559730025169765e-04, 3.084682943457838e-01, -1.562878029562595e-01, 5.491476011422540e+03, 2.164954733567178e+03, 1.668404130827518e+03, 2.284468107391841e-01, 3.655726502126972e-01, 4.080414159219352e+02, -2.067372808763099e+02
72, 7.358078349380777e-01, 3.665062883476730e-02, 7.564386748835062e-04, 3.037459221116023e-01, -1.565235699517429e-01, 5.494381803786664e+03, 2.166881424996716e+03, 1.668860916484979e+03, 2.255697434194580e-01, 3.800241067953214e-01, 4.015473192964124e+02, -2.069216912737150e+02
73, 7.367123608313652e-01, 3.618058193311547e-02, 7.569816321372398e-04, 2.989628418332320e-01, -1.565933049510873e-01, 5.497856467756533e+03, 2.169049322189190e+03, 1.669332344793293e+03, 2.225978291726208e-01, 3.962847657012199e-01, 3.949406817033975e+02, -2.068653958075130e+02
74, 7.375882172735849e-01, 3.571808500328619e-02, 7.575387294098647e-04, 2.941837024118429e-01, -1.565297035098519e-01, 5.501432215164802e+03, 2.171255415015396e+03, 1.669801303506449e+03, 2.195982018015254e-01, 4.128319170542602e-01, 3.883414682190796e+02, -2.066293080906782e+02
75, 7.384347275604792e-01, 3.526414247289667e-02, 7.580498323102335e-04, 2.893917530429367e-01, -1.563236711368800e-01, 5.504658409976419e+03, 2.173320470825543e+03, 1.670262524707139e+03, 2.165748862459271e-01, 4.283211977577077e-01, 3.817582178746562e+02, -2.062181989546357e+02
76, 7.392512479964900e-01, 3.481974887212722e-02, 7.585537419089846e-04, 2.845470904504174e-01, -1.559529306737400e-01, 5.507808916322598e+03, 2.175363275477133e+03, 1.670721878384021e+03, 2.134848672099346e-01, 4.436435800949347e-01, 3.751179049414786e+02, -2.055924610974394e+02
77, 7.400371677187193e-01, 3.438588629916013e-02, 7.590634838218074e-04, 2.796967122437322e-01, -1.554423551705972e-01, 5.511007320267624e+03, 2.177424268534230e+03, 1.671181741213171e+03, 2.103582934187609e-01, 4.591023874706777e-01, 3.684760473992079e+02, -2.047817586850058e+02
78, 7.407919084469404e-01, 3.396352182885930e-02, 7.595887786443114e-04, 2.748701501432061e-01, -1.548085422906353e-01, 5.514348168077528e+03, 2.179535803724475e+03, 1.671645523710512e+03, 2.072136353383304e-01, 4.749402941830377e-01, 3.618670494761457e+02, -2.038057257335113e+02
79, 7.415149241602403e-01, 3.355360487299108e-02, 7.601139984716219e-04, 2.700663499696703e-01, -1.540516196130834e-01, 5.517702892482992e+03, 2.181646094598417e+03, 1.672107876469706e+03, 2.040540587316167e-01, 4.907688677023559e-01, 3.552971666259255e+02, -2.026690995335416e+02
80, 7.422057007020230e-01, 3.315706450192347e-02, 7.605707719582289e-04, 2.651790610977745e-01, -1.531110524515687e-01, 5.520527152470404e+03, 2.183554923030905e+03, 1.672565794135172e+03, 2.008166363773999e-01, 5.050863400245286e-01, 3.486579696127717e+02, -2.013107235995359e+02
81, 7.428637553163108e-01, 3.277480673926785e-02, 7.610626708336364e-04, 2.602040489419642e-01, -1.519831734742459e-01, 5.523552009762489e+03, 2.185558108864223e+03, 1.673018176377115e+03, 1.974692837649769e-01, 5.201115550918246e-01, 3.418956925806748e+02, -1.996986310046844e+02
82, 7.434886361195266e-01, 3.240771184231823e-02, 7.615662337857021e-04, 2.552002984836390e-01, -1.507018653182282e-01, 5.526638080198023e+03, 2.187587443445804e+03, 1.673464346824198e+03, 1.940623361037305e-01, 5.353329030190239e-01, 3.350992824551227e+02, -1.978841217382995e+02
83, 7.440799215131655e-01, 3.205663158237354e-02, 7.621376579326110e-04, 2.502336808968961e-01, -1.493069369985947e-01, 5.530225939010063e+03, 2.189808454324491e+03, 1.673907400603121e+03, 1.906313125142034e-01, 5.519919496057343e-01, 3.283313431535252e+02, -1.959054712026794e+02
84, 7.446372195439652e-01, 3.172238654008221e-02, 7.626491329196754e-04, 2.451621003906695e-01, -1.477147300495391e-01, 5.533401337547260e+03, 2.191876449243328e+03, 1.674364517041532e+03, 1.870989662474848e-01, 5.675032755630167e-01, 3.214611933696262e+02, -1.936863541482541e+02
85, 7.451601672193108e-01, 3.140576343180649e-02, 7.631482737903841e-04, 2.399840874443486e-01, -1.459241442576303e-01, 5.536524580270454e+03, 2.193935941905427e+03, 1.674841598875274e+03, 1.834510135600250e-01, 5.829508289866059e-01, 3.144658720806668e+02, -1.912133582283534e+02
86, 7.456484297866245e-01, 3.110751248365612e-02, 7.635879582625892e-04, 2.347614747022535e-01, -1.439733568113472e-01, 5.539247952796925e+03, 2.195834730231286e+03, 1.675325894470621e+03, 1.797460857085517e-01, 5.971929938865311e-01, 3.074452290164609e+02, -1.885484903912489e+02
87, 7.461016999863949e-01, 3.082834487027761e-02, 7.641092748225983e-04, 2.295333664111021e-01, -1.418882215775333e-01, 5.542567064281154e+03, 2.197967291659467e+03, 1.675808837854991e+03, 1.759812958374315e-01, 6.131886112524791e-01, 3.003933782434356e+02, -1.856910081486384e+02
88, 7.465196972892246e-01, 3.056893023570173e-02, 7.646532700900047e-04, 2.243491932335528e-01, -1.397021495062339e-01, 5.546049805711012e+03, 2.200150399661952e+03, 1.676279917003612e+03, 1.722100128865078e-01, 6.295633612666288e-01, 2.933999003327946e+02, -1.826999961561533e+02
89, 7.469021671278467e-01, 3.032989431354427e-02, 7.651965726739669e-04, 2.192077631278264e-01, -1.374179935154307e-01, 5.549551159583964e+03, 2.202325417267079e+03, 1.676745684562981e+03, 1.684371134477291e-01, 6.458774279641056e-01, 2.864724842687264e+02, -1.795852182599639e+02
90, 7.472488801354178e-01, 3.011181666362769e-02, 7.656783120970528e-04, 2.137756839640461e-01, -1.348293170418581e-01, 5.552605664810810e+03, 2.204356671784059e+03, 1.677236259179201e+03, 1.644185784851855e-01, 6.611131766732038e-01, 2.791977787362862e+02, -1.760913361547165e+02
91, 7.475596314015598e-01, 2.991522854164537e-02, 7.661221132732476e-04, 2.079377926319749e-01, -1.318637303835024e-01, 5.555438589735794e+03, 2.206348672002518e+03, 1.677779447367993e+03, 1.600589535743394e-01, 6.760544922509314e-01, 2.714159910403358e+02, -1.721184235501521e+02
92, 7.478342397575680e-01, 2.974061091783411e-02, 7.666624009714796e-04, 2.017949888345686e-01, -1.285861265060229e-01, 5.559191472748832e+03, 2.208740260051437e+03, 1.678414430743569e+03, 1.554070071851617e-01, 6.939929801284475e-01, 2.632123195018605e+02, -1.677219677697569e+02
93, 7.480725471019311e-01, 2.958839265976468e-02, 7.672789061521702e-04, 1.941350861729279e-01, -1.242235618546230e-01, 5.562647345618804e+03, 2.211212623803766e+03, 1.678943063722588e+03, 1.495453201390350e-01, 7.125373390618420e-01, 2.530176245121824e+02, -1.619014426938859e+02
94, 7.482744177768207e-01, 2.945894889331489e-02, 7.685225626512674e-04, 1.827007247616031e-01, -1.173220000098514e-01, 5.570435488585461e+03, 2.215905458299886e+03, 1.679783563320750e+03, 1.406194197247448e-01, 7.477366932139443e-01, 2.377298125526956e+02, -1.526591484902033e+02
95, 7.484397380055205e-01, 2.935259955467031e-02, 7.702918381310566e-04, 1.640481210167865e-01, -1.056504937010871e-01, 5.581590222000593e+03, 2.222750533496730e+03, 1.681102327096858e+03, 1.260306446756223e-01, 7.990792722566783e-01, 2.129687903935385e+02, -1.371564496352768e+02
96, 7.485684153998727e-01, 2.926960814482049e-02, 7.706616642614483e-04, 1.334389831306877e-01, -8.613207524362444e-02, 5.582039084850097e+03, 2.226269389907283e+03, 1.682955688617331e+03, 1.024774292918198e-01, 8.254730164016849e-01, 1.731485933695260e+02, -1.117637988729695e+02
97, 7.486603785457505e-01, 2.921018069650006e-02, 7.752895522771913e-04, 9.714143617909839e-02, -6.280419579787686e-02, 5.613418389590022e+03, 2.241915529200798e+03, 1.684666873169432e+03, 7.415421631244483e-02, 9.428293814217860e-01, 1.252969756831795e+02, -8.100740634696740e+01
98, 7.487155766733448e-01, 2.917446496188502e-02, 7.856630351738332e-04, 6.773554697348243e-02, -4.383511868895039e-02, 5.686929174779818e+03, 2.273114567143224e+03, 1.685558100552799e+03, 5.102523848561486e-02, 1.176842745125185e+00, 8.621450156235935e+01, -5.579379037382302e+01
99, 7.487339794176839e-01, 2.916254982761404e-02, 7.606531973203890e-04, -7.462629938387320e-03, -1.605819175699412e-02, 5.503987818069375e+03, 2.201512683252176e+03, 1.686138399961678e+03, 1.156484593078029e-02, 6.397813867664697e-01, -9.810817813790168e+00, -2.111105535816262e+01
100, 7.487130071074007e-01, 2.916893573385119e-02, 7.944887649521306e-04, 8.855932918283327e-02, -2.695615691452486e-02, 5.747542948302163e+03, 2.296859970922473e+03, 1.684245832011276e+03, 5.791616223728819e-02, 1.354948936127990e+00, 1.114670629586173e+02, -3.392893405629092e+01
101, 7.486501148308383e-01, 2.918807697403042e-02, 7.853520599324853e-04, 1.239292936952827e-01, -3.769573071482639e-02, 5.681863442553079e+03, 2.268472277399801e+03, 1.682781819625648e+03, 8.202113131173258e-02, 1.142022509958031e+00, 1.578009405182391e+02, -4.799851256271868e+01
102, 7.485453764868398e-01, 2.921992415268104e-02, 7.737884875545952e-04, 1.355850852324692e-01, -4.119269406492927e-02, 5.598159379978279e+03, 2.234073663561517e+03, 1.682030812730743e+03, 9.108767536118745e-02, 8.840102165698249e-01, 1.752224120844172e+02, -5.323508261942563e+01
103, 7.483989150274915e-01, 2.926439507812492e-02, 7.714747350529565e-04, 1.519560506487963e-01, -4.609042510871290e-02, 5.582023319334646e+03, 2.226272504823189e+03, 1.681184344267542e+03, 1.024035901620282e-01, 8.254963803256056e-01, 1.969682787322459e+02, -5.974327222206324e+01
104, 7.482109021417281e-01, 2.932137496486217e-02, 7.713667245786315e-04, 1.662301914994597e-01, -5.031294561387553e-02, 5.582030512466327e+03, 2.224991315621937e+03, 1.680452117838595e+03, 1.120430429956279e-01, 8.158866162335586e-01, 2.155008586742771e+02, -6.522571432072027e+01
105, 7.479815578174929e-01, 2.939071671933103e-02, 7.711169221243189e-04, 1.761693268904310e-01, -5.318238621372080e-02, 5.580878975807144e+03, 2.223568487016780e+03, 1.679921541439448e+03, 1.187735465368313e-01, 8.052144631857416e-01, 2.284599414640120e+02, -6.896799264527978e+01
106, 7.477111497874328e-01, 2.947224131138504e-02, 7.706387191272737e-04, 1.828627210870111e-01, -5.503239203141844e-02, 5.577923156144084e+03, 2.221705076962945e+03, 1.679555287080450e+03, 1.233443902676297e-01, 7.912376586617913e-01, 2.372872223369440e+02, -7.141140286039747e+01
107, 7.473999928643513e-01, 2.956573823439308e-02, 7.703621447381517e-04, 1.874865642621807e-01, -5.622171288745793e-02, 5.576333873958772e+03, 2.220587034677364e+03, 1.679312762412562e+03, 1.264802028206383e-01, 7.828516040502916e-01, 2.433745810886228e+02, -7.298088732873531e+01
108, 7.470484481737470e-01, 2.967096605734927e-02, 7.703066044912250e-04, 1.899993906038055e-01, -5.674250281233263e-02, 5.576223631758109e+03, 2.220280665753742e+03, 1.679202135998882e+03, 1.281457230872696e-01, 7.805536350397292e-01, 2.466542406569356e+02, -7.366223070333162e+01
109, 7.466569222917246e-01, 2.978765307276721e-02, 7.702552397448309e-04, 1.908239784356769e-01, -5.672695687075771e-02, 5.576005721178789e+03, 2.220111741562684e+03, 1.679186348014847e+03, 1.286627399824717e-01, 7.792865921830483e-01, 2.477412273091357e+02, -7.364696005125539e+01
110, 7.462258662973370e-01, 2.991549804441036e-02, 7.702414586616032e-04, 1.907085201810689e-01, -5.640280682047103e-02, 5.575938093601731e+03, 2.220105466619576e+03, 1.679211645697433e+03, 1.285329742589052e-01, 7.792395259707381e-01, 2.475957610908796e+02, -7.322743561282509e+01
111, 7.457557747490138e-01, 3.005417105906386e-02, 7.702602140184904e-04, 1.901889769832955e-01, -5.593188732292251e-02, 5.576024281039767e+03, 2.220205310768202e+03, 1.679246274790263e+03, 1.281203710791026e-01, 7.799884229434283e-01, 2.469152288043921e+02, -7.261427541625544e+01
112, 7.452471845951144e-01, 3.020331448657212e-02, 7.703062635374639e-04, 1.895134649019814e-01, -5.538886790706241e-02, 5.576266577386565e+03, 2.220385129439589e+03, 1.679281885351669e+03, 1.275937205955269e-01, 7.813371815886713e-01, 2.460235283972404e+02, -7.190499484283185e+01
113, 7.447006740288282e-01, 3.036254405223999e-02, 7.703722991197429e-04, 1.887177945117530e-01, -5.478522412853561e-02, 5.576642099315546e+03, 2.220631602112582e+03, 1.679324330718185e+03, 1.269784623738387e-01, 7.831858892114614e-01, 2.449696007078515e+02, -7.111525711806527e+01
114, 7.441168612976110e-01, 3.053145002541538e-02, 7.704259044894919e-04, 1.878065521930164e-01, -5.412330672199220e-02, 5.576909974385542e+03, 2.220847232502274e+03, 1.679370541602370e+03, 1.262834630242384e-01, 7.848032593656846e-01, 2.437697786362243e+02, -7.025115122246049e+01
115, 7.434964034771171e-01, 3.070959852763201e-02, 7.704865028005614e-04, 1.868123399361419e-01, -5.341358738244394e-02, 5.577211546767728e+03, 2.221085131880973e+03, 1.679418341800109e+03, 1.255278378994726e-01, 7.865876616262603e-01, 2.424602368206543e+02, -6.932449457361867e+01
116, 7.428399952191495e-01, 3.089653296308906e-02, 7.705492933098470e-04, 1.857656995723828e-01, -5.266579421277365e-02, 5.577532962213088e+03, 2.221336300786741e+03, 1.679471389035648e+03, 1.247330658546153e-01, 7.884715940925401e-01, 2.410821749954992e+02, -6.834837780014173e+01
117, 7.421483674825335e-01, 3.109177557347837e-02, 7.706360806047589e-04, 1.847010886135919e-01, -5.189057508251364e-02, 5.578046808257450e+03, 2.221666322411354e+03, 1.679531739978902e+03, 1.239189824803130e-01, 7.909469739620466e-01, 2.396735544339517e+02, -6.733473346043228e+01
118, 7.414222862550371e-01, 3.129482911824234e-02, 7.707221889018890e-04, 1.836407635908637e-01, -5.109492125613910e-02, 5.578580847811734e+03, 2.222003618490044e+03, 1.679599055748390e+03, 1.231048001594406e-01, 7.934769170354127e-01, 2.382710219521664e+02, -6.629486213305759e+01
119, 7.406625512735262e-01, 3.150517868026059e-02, 7.707921978674049e-04, 1.825248025422771e-01, -5.026302664052371e-02, 5.578997828026222e+03, 2.222299173196038e+03, 1.679669890037759e+03, 1.222531944404931e-01, 7.956937722806227e-01, 2.368015699267312e+02, -6.520956851871271e+01
120, 7.398699947484947e-01, 3.172229359572960e-02, 7.708684004897137e-04, 1.813125546039386e-01, -4.938512635163440e-02, 5.579416774135409e+03, 2.222604800010613e+03, 1.679734827336121e+03, 1.213340970551169e-01, 7.979861749838298e-01, 2.352055869571969e+02, -6.406427649682001e+01
121, 7.390454800979677e-01, 3.194562950562672e-02, 7.709595511453096e-04, 1.800609853511420e-01, -4.847837711400384e-02, 5.579889152491206e+03, 2.222935184775239e+03, 1.679785891003408e+03, 1.203849834422654e-01, 8.004642786429584e-01, 2.335543869761389e+02, -6.288057141517491e+01
122, 7.381899006945734e-01, 3.217463052465490e-02, 7.710714144651996e-04, 1.788722980944400e-01, -4.757138459884227e-02, 5.580485417670849e+03, 2.223308262334859e+03, 1.679824075112818e+03, 1.194736054045605e-01, 8.032626064250536e-01, 2.319788994103774e+02, -6.169517337358028e+01
123, 7.373041786283460e-01, 3.240873152196116e-02, 7.711832237362353e-04, 1.777141117622952e-01, -4.665614395184553e-02, 5.581087231468224e+03, 2.223679748479159e+03, 1.679861163656855e+03, 1.185813835935917e-01, 8.060489975425350e-01, 2.304434358689811e+02, -6.049942804228213e+01
124, 7.363892634866076e-01, 3.264736050623492e-02, 7.712797299750173e-04, 1.764608050229981e-01, -4.570100152499689e-02, 5.581606936852369e+03, 2.224026705639577e+03, 1.679913044556882e+03, 1.176266076318525e-01, 8.086514051013960e-01, 2.287896312647992e+02, -5.925347153422170e+01
125, 7.354461311510839e-01, 3.288994110604302e-02, 7.713230457322458e-04, 1.751832287112783e-01, -4.472638039760148e-02, 5.581799402438750e+03, 2.224243516707666e+03, 1.679982462945488e+03, 1.166625727069028e-01, 8.102776311223771e-01, 2.271204389400427e+02, -5.798657338850943e+01
126, 7.344757826113094e-01, 3.313589513447363e-02, 7.714060204858820e-04, 1.739726165457798e-01, -4.375691669244774e-02, 5.582334025241135e+03, 2.224590107916903e+03, 1.680063512923219e+03, 1.157364548715111e-01, 8.128772938059874e-01, 2.255266512389940e+02, -5.672358722957175e+01
127, 7.334792427923668e-01, 3.338464522537252e-02, 7.715087425772082e-04, 1.728080942101546e-01, -4.278816807711308e-02, 5.583056714698521e+03, 2.225006715533804e+03, 1.680154411943572e+03, 1.148377706172603e-01, 8.160021257304698e-01, 2.239872144972628e+02, -5.546038005244132e+01
128, 7.324575593941436e-01, 3.363561752669104e-02, 7.716214799575721e-04, 1.715871882412306e-01, -4.179619640468667e-02, 5.583863752593594e+03, 2.225461463458767e+03, 1.680252274384352e+03, 1.139003626879248e-01, 8.194130351230586e-01, 2.223722287392329e+02, -5.416670931320477e+01
129, 7.314118017385719e-01, 3.388824443476118e-02, 7.716314418582335e-04, 1.702919579094724e-01, -4.077905525238312e-02, 5.583902461077948e+03, 2.225613593847384e+03, 1.680345440959391e+03, 1.129297535611576e-01, 8.205541133841154e-01, 2.206907970201128e+02, -5.284784035520829e+01
130, 7.303430596207953e-01, 3.414196735170370e-02, 7.716840382679497e-04, 1.690958979086845e-01, -3.978025407310296e-02, 5.584230260573143e+03, 2.225871314940574e+03, 1.680425479036566e+03, 1.120201759594497e-01, 8.224871915779365e-01, 2.191258203139999e+02, -5.154992471062383e+01
131, 7.292524421598700e-01, 3.439623944669422e-02, 7.717597068163667e-04, 1.679066167384295e-01, -3.877903054965350e-02, 5.584696134756003e+03, 2.226182678937050e+03, 1.680495760493395e+03, 1.111134838294698e-01, 8.248226269296902e-01, 2.175633364315837e+02, -5.024754493807828e+01
132, 7.281410766444919e-01, 3.465052840049730e-02, 7.718198430342414e-04, 1.667322361453886e-01, -3.777904130127943e-02, 5.585026632157701e+03, 2.226437151146206e+03, 1.680556905379120e+03, 1.102209445249371e-01, 8.267313363502675e-01, 2.160248115543611e+02, -4.894800469596554e+01
